asn,name,category
41417,TURKIYE JOKEY KULUBU DERNEGI AT YETISTIRICILIGI VE YA...,large
41468,INFOR IT SP. z o.o.,large
41615,JSC Russian Agricultural Bank,large
41628,Alter Way SAS,large
41653,Aqua Ray SAS,large
41690,Dailymotion S.A.,large
41706,PJSC NK Rosneft,large
41722,Miran Ltd.,large
41887,Prolocation B.V.,large
42044,CentralNic Ltd,large
42216,Yasar Sen trading as Alapli Teknoloji,large
42223,LLC MARS,large
42244,eServer s.r.o.,large
42371,MAGEX Solutions Kft.,large
42532,SIA VEESP,large
42567,MOJOHOST B.V.,large
42612,DinaHosting S.L.,large
42632,MnogoByte LLC,large
42649,Baffin Bay Networks AB,large
42652,inexio Informationstechnologie und Telekommunikation Gmbh,large
42656,Allegro sp. z o.o.,large
42708,Glesys AB,large
42807,CIZGI TELEKOMUNIKASYON ANONIM SIRKETI,large
42848,European Commission,large
43037,"Seznam.cz, a.s.",large
43066,Information und Technik Nordrhein-Westfalen,large
43081,World News PTE. LTD,large
43091,Efigence S.A.,large
43193,Bayerisches Landesamt fuer Steuern,large
43226,Data Storage Center JSC,large
43247,YooMoney NBCO LLC,large
43298,Storm Networks LLC,large
43311,CCM Benchmark Group SAS,large
43317,SIA VEESP,large
43350,NForce Entertainment B.V.,large
43354,ZDF Zweites Deutsches Fernsehen,large
43362,Hosting Ltd,large
43391,NETDIREKT BILISIM DANISMANLIK ILETISIM HIZMETLERI SAN...,large
43399,TBANK JSC,large
43513,Sia Nano IT,large
43541,VSHosting s.r.o.,large
43614,Economia a.s.,large
43727,JSC KVANT-TELEKOM,large
43740,Secure Telecommunication LLC,large
43797,The Federal Guard Service of the Russian Federation,large
43896,EVO CLOUD LLC,large
44014,OOO NPO VMI,large
44051,Fornex Hosting S.L.,large
44066,firstcolo GmbH,large
44112,SpaceWeb Ltd,large
44128,Internet-Pro LLC,large
44239,proinity GmbH,large
44310,INTERNET TECHNOLOGIES LLC,large
44386,LLC Internet Solutions,large
44444,Forcepoint UK Limited,large
44521,Jagex Limited,large
44615,"PRO PLUS, d.o.o.",large
44704,Perekrestok-2000 LLC,large
44716,D-hosting die Rackspace & Connectivity GmbH,large
44788,Criteo Technology SAS,large
44865,STANDARD Verlagsgesellschaft m.b.H.,large
44925,1984 ehf,large
44932,Fannavaran-e Idea Pardaz-e Saba PJSC,large
44968,IPROM d.o.o,large
44998,GOBIERNO DE CANARIAS,large
45061,"Shanghai Information Network Co.,Ltd.",large
45062,NetEase,large
45090,Tencent Cloud,large
45102,"Alibaba (US) Technology Co., Ltd.",large
45474,Nexusguard Pte. Ltd.,large
45530,Agoda Company Pte. Ltd.,large
45544,SUPERDATA-VN,large
45596,Centre For Railway Information Systems,large
45638,SYNERGY WHOLESALE PTY LTD,large
45644,IT-Networking Department,large
45708,Pemerintah Kota Surabaya,large
45894,FPT Online JSC,large
45899,VNPT Corp,large
45903,CMC Telecom Infrastructure Company,large
45974,NHNCLOUD,large
46015,Exa Bytes Network Sdn.Bhd.,large
46375,Sonic Telecom LLC,large
46469,GETRESPONSE,large
46475,"Limestone Networks, Inc.",large
46562,Performive LLC,large
46606,Unified Layer,large
46617,"WebMD, LLC",large
46636,NatCoWeb Corp.,large
46652,"DigitalOcean, LLC",large
46844,Sharktech,large
46928,Academy Sports + Outdoors,large
47381,Servergarden Kft.,large
47388,Dante International SA,large
47481,Lime HD LLC,large
47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,large
47541,LLC VK,large
47544,IQ PL Sp. z o.o.,large
47577,Pravilnyy khosting Ltd,large
47583,Hostinger International Limited,large
47586,Dmitriy V. Kozmenko,large
47610,RWTH Aachen University,large
47724,Limited Liability Company HeadHunter,large
47764,LLC VK (Mail.ru),large
47768,UK Intis Telecom LTD,large
47846,SEDO GmbH,large
47917,RTV Slovenija,large
47948,24sata doo,large
47952,ICT BULUT BILISIM A.S.,large
47957,Worldline IGSA SA,large
48018,Fornex Hosting S.L.,large
48061,Limited Liability Company GPM Digital Technologies,large
48096,Enterprise Cloud Ltd.,large
48158,DigitalOne AG,large
48282,Hosting technology LTD,large
48287,JSC RU-CENTER,large
48324,webgo GmbH,large
48347,JSC Mediasoft ekspert,large
48399,Svyaz VSD LLC,large
48447,Sectigo Limited,large
48579,ELASTX AB,large
48635,CLDIN B.V.,large
48716,PS Internet Company LLP,large
48851,Radware Ltd,large
48854,team.blue Denmark (Zitcom),large
48894,Optimus IT d.o.o.,large
49002,JSC Russian Post,large
49063,Data Storage Center JSC,large
49127,Asimo Networks B.V.,large
49179,Tendence LLC,large
49186,Federal State Institution Research and Development In...,large
49372,w1n ltd,large
49434,FBW NETWORKS SAS,large
49453,Global Layer B.V.,large
49505,JSC Selectel,large
49675,SKB Kontur Production JSC,large
49699,SuperHosting.BG Ltd.,large
49981,WorldStream B.V.,large
50090,D ELEKTRONIK SANS OYUNLARI VE YAYINCILIK A.S.,large
50098,Melbikomas UAB,large
50198,SHOP APOTHEKE SERVICE GmbH,large
50214,QWARTA LLC,large
50245,Serverel Inc.,large
50313,TESLATEL LLC,large
50335,PANDA SECURITY S.L.,large
50340,Selectel - Moscow,large
50472,Chaos Computer Club e.V.,large
50482,JSC Kazakhtelecom,large
50613,Advania Ísland ehf (ThorDC),large
50638,Zaklad Ubezpieczen Spolecznych,large
50673,Serverius Holding B.V.,large
50881,"ESET, spol. s r.o.",large
51013,WebSupport s.r.o.,large
51115,HLL LLC,large
51154,pCloud AG,large
51219,K2 Integration JSC,large
51269,HEXATOM s.a.r.l.,large
51468,One.com A/S,large
51527,Hyundai AutoEver Europe GmbH,large
51577,Styria IT Solutions d.o.o.,large
51586,ServerZone s.r.o.,large
51713,WHG Hosting Services Ltd,large
51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,large
51852,Private Layer INC,large
51859,Mainstream doo Beograd,large
51870,La Francaise des Jeux,large
51894,SIA Mikrotīkls / MikroTik,large
52007,LLC AdRiver,large
52016,JSC ADFACT,large
52030,Server Plan S.r.l.,large
52130,Livesport s.r.o.,large
52580,Azion Technologies Ltda.,large
52649,Tribunal de Justica do Estado do Rio Grande do Sul,large
52890,Centro Integrado de Telemática do Exército,large
53332,"C2Hosting, LLC",large
53334,"Total Uptime Technologies, LLC",large
53589,PlanetHoster,large
53667,FranTech Solutions,large
53736,Nutanix,large
53831,"Squarespace, Inc.",large
54004,Cablevision Lightpath LLC,large
54113,"Fastly, Inc.",large
54288,"SolidTools Technology, Inc.",large
54290,Hostwinds LLC.,large
54455,MadeIT inc.,large
54489,"CoreSpace, Inc.",large
54641,"InMotion Hosting, Inc.",large
54885,State of Idaho,large
54994,Meteverse Limited,large
55219,"Cisco Systems, Inc.",large
55293,"A2 Hosting, Inc.",large
55374,FUJITSU LIMITED,large
55470,Cyfuture India Pvt. Ltd.,large
55532,Squiz Pty Ltd,large
55705,"I World Tower, DLF CITY",large
55741,West Bengal Electronics Industry Development,large
55824,NKN Core Network,large
55836,Reliance Jio Infocomm Limited,large
55951,Lembaga Hasil Dalam Negeri Malaysia,large
55960,Amazon Web Services Beijing (Beijing Sinnet),large
55990,Huawei Cloud Service data center,large
55992,Beijing Qihu Technology Company Limited,large
56041,China Mobile Group Zhejiang Company,large
56046,China Mobile Jiangsu Province Network,large
56048,China Mobile Group Beijing Company,large
56201,"Zoho Corporation Pvt. Ltd, AS56581,GBU Centre of Information Technologies of Amur Region",large
56655,Gigahost AS,large
56694,LLC Smart Ape,large
56898,Private Host BV,large
57046,Resource Information Center of the Udmurt Republic,large
57073,LLC Wildberries,large
57352,Rossiya Segodnya,large
57363,CDNvideo LLC,large
57503,OOO Taxtelecom,large
57629,LLC IVI.RU,large
57724,DDOS-GUARD LTD,large
57788,Ringier Slovakia Media s.r.o.,large
57811,Redge Technologies sp. z o.o.,large
57910,"Soluciones Corporativas IP, SL",large
57918,ACOD JSC,large
58010,uvensys GmbH,large
58061,Scalaxy B.V.,large
58135,AO Kaluga Astral,large
58182,Wix.com Ltd.,large
58461,China Telecom Hangzhou IDC Network,large
58466,CHINANET Guangdong province network,large
58476,Direktorat Jenderal Pajak,large
58521,Garena Online Pte Ltd,large
58540,China Telecom Shandong Province Jinan IDC Network,large
58542,China Telecom Tianjin Province IDC Network,large
58593,Microsoft Azure China (Shanghai Blue Cloud),large
59019,"Beijing Kingsoft Cloud Internet Technology Co., Ltd",large
59132,Bank Indonesia,large
59188,IndianOil Corporation Limited,large
59238,"Innovative Extremist Co., Ltd.",large
59253,Leaseweb Singapore Pte. Ltd.,large
59507,terralink networks GmbH,large
59627,Docker LTD,large
59692,IQWeb FZ-LLC,large
59835,EFG Sweden AB,large
59939,WIBO Baltic UAB,large
60068,Datacamp Limited (CDN77 / DataPacket),large
60175,Wortmann AG,large
60229,Demonware Limited,large
60330,Belarusian Cloud Technologies LLC,large
60362,alwaysdata SARL,large
60404,The Infrastructure Group B.V.,large
60458,XNET CORE SL,large
60527,"Xsolla (USA), Inc",large
60580,PROFI.RU LLC,large
60664,x-ion GmbH,large
60684,Managing company Realty of Petersburg Ltd,large
60772,Sky Italia srl,large
60781,LeaseWeb Netherlands B.V.,large
60813,Banco de Sabadell SA,large
60885,Zengenti Ltd.,large
61157,PlusServer GmbH,large
61168,Planet Service SARL,large
61293,JSC 1C GROUP,large
61306,LLC LitRes,large
61317,Hivelocity LLC,large
61400,Start2 LLC,large
61866,INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRO,large
61969,Team Internet AG,large
62041,Telegram Messenger - Europe,large
62371,Proton AG,large
62416,"SAMPLING LINE-SERVICOS E INTERNET, LDA",large
62712,State of Hawaii,large
62744,Quintex Alliance Consulting,large
62804,"PhotoShelter, Inc.",large
62856,"Docusign, Inc",large
63023,GTHost,large
63139,BEDGE CO LIMITED,large
63210,FC2 Inc,large
63362,Smule Inc.,large
63410,PrivateSystems Networks,large
63648,"Beijing Xiaoju Science and Technology Co., Ltd.",large
63826,"Ministry of Planning, Planning Commission Chatter",large
63835,China Telecom Changsha IDC Network,large
63949,Akamai (Linode),large
64258,GROUPE TECHNOLOGIES DESJARDINS INC.,large
131144,ASUSTek COMPUTER INC.,large
131363,Department of Information Technology - General Depart...,large
131392,GMO-Z.com Runsystem Joint Stock Company,large
131429,MOBIFONE Corporation,large
131435,Vietnam Esports and Entertainment Joint Stock Company,large
131623,SHOPEE (TAIWAN) CO. LTD.,large
131663,GIGABYTE,large
131693,Kementerian Agama (KEMENAG),large
131930,"Tokyo Broadcasting System Television, Inc.",large
131942,"Gurunavi, Inc.",large
131965,Xserver Inc.,large
132043,Directorate Of IT Maharashtra,large
132203,Tencent,large
132420,"282, Sector 19",large
132520,MahaOnline Limited,large
132557,Sbi Cards And Payment Services Limited,large
132634,Direktorat e-Government,large
133037,KERALA STATE IT MISSION,large
133231,Goods And Services Tax Network,large
133260,Gujarat Informatics Limited,large
133274,MPOnline Ltd,large
133618,Trellian Pty. Limited,large
133826,Direktorat Jenderal Pendidikan Tinggi,large
133865,"Beijing IQIYI Science & Technology Co., Ltd.",large
134029,Unique Identification Authority of India,large
134351,Leaseweb Japan K.K.,large
134543,China Unicom Guangdong IP network,large
134756,CHINANET Nanjing Jishan IDC network,large
134763,CHINANET Guangdong province network,large
134771,China Telecom Wenzhou IDC Network,large
134774,CHINANET Guangdong province Shenzhen MAN network,large
135354,NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.,large
135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,large
135402,Wired ISP Inc.,large
135629,Amazon Web Service Ningxia (NWCD),large
135905,Vietnam P&T,large
135967,Bach Kim Network solutions Join stock company,large
136111,Kementerian Sosial Republik Indonesia,large
136133,SQUIXA PTY LIMITED,large
136258,"BrainStorm Network, Inc",large
136291,Madhya Pradesh State Electronics Development Corporat...,large
136659,"Itec Department, Government Of Telangana",large
136907,Huawei Cloud,large
136958,China Unicom Guangdong IDC Network,large
137235,Wired ISP Inc.,large
137409,GSL Networks Pty LTD,large
137517,FLAMEHOSTING INC,large
137661,Rajcomp Info Services Ltd.,large
137671,"ITE&C DEPARTMENT, GOVERNMENT OF A.P.",large
137702,China Telecom Nanjing IDC Network,large
137718,"Beijing Volcano Engine Technology Co., Ltd.",large
137801,"AIPO Cloud (Guizhou) Technology Co., Ltd.",large
138007,LENOVO (AUSTRALIA & NEW ZEALAND) PTY LIMITED,large
138341,Shopee Singapore Pte. Ltd.,large
138727,Center For E-governance,large
138950,China Telecom Wuxi IDC Network,large
139057,Legend Dynasty Pte. Ltd.,large
139341,WeChat/QQ CDN,large
139659,LUCIDACLOUD LIMITED,large
140227,"Hong Kong Communications International Co., Limited",large
140633,BILIBILI HK LIMITED,large
140637,Macquarie Technology Operations Pty Limited,large
140766,FPT Smart Cloud Company Limited,large
141477,Indira Gandhi National Open University,large
141679,China Telecom Beijing Tianjin Hebei Big Data Industry...,large
141995,Contabo Asia Private Limited,large
142160,Joyo Technology Pte. Ltd.,large
146943,Tier 4 Cloud Services,large
147303,ColoCone,large
150436,Byteplus Pte. Ltd.,large
151917,Jupiter Media Joint Stock Company,large
152199,Kakao Corp,large
153561,PITC,large
196695,NetOne Rus JSC,large
197248,Dravanet Co Ltd.,large
197311,LLC YUGTELSET,large
197431,GEMIUS SA,large
197482,DoubleGIS LLC,large
197695,"Domain names registrar REG.RU, Ltd",large
197876,ICM Netsystems 2005 SL,large
198226,JSC Publishing House Komsomolskaya Pravda,large
198566,MAMUT RAHAL SOFTWARE - FZCO,large
198605,AVAST Software s.r.o.,large
198610,Beget LLC,large
198622,Adform A/S,large
198696,EURO-NET Sp. z o.o.,large
198913,conet Deutschland GmbH,large
198949,Radware,large
199148,Ministry of Health of Russian Federation,large
199178,Micro Systems Marc Balmer,large
199524,Gcore S.A.,large
199599,"Telecom-Birzha, LLC",large
199993,Associacao DNS.PT,large
200000,Hosting Ukraine LTD,large
200015,Omnichannel technologies LLC,large
200019,ALEXHOST SRL,large
200107,Kaspersky Lab Switzerland GmbH,large
200109,Zurkuhl GmbH,large
200195,"Verasel, Inc.",large
200325,Bunny.net,large
200350,Yandex.Cloud LLC,large
200514,KnownSRV Ltd.,large
200521,Ministerio de Transformacion Digital y de la Funcion ...,large
200651,FlokiNET ehf,large
200777,Deutsche Welle Anstalt des Oeffentlichen Rechts,large
200784,MY.GAMES B.V.,large
201012,KEH eCommerce LLC,large
201085,ANTEMETA SAS,large
201178,Euronet Telekomunikasyon A.S.,large
201200,SuperHosting.BG Ltd.,large
201589,EDGEAM LLC,large
201706,SERVICEPIPE LLC,large
201773,University of Warwick,large
201814,MEVSPACE sp. z o.o.,large
202042,Skroutz Internet Services S.A.,large
202095,RCS MediaGroup S.p.a.,large
202425,IP Volume inc,large
202492,SILVERHILL GROUP HOLDING LTD,large
202614,Kinescope B.V.,large
202655,Ministry of Education (MOE),large
202824,AO ATS,large
202865,Dicastero per la Comunicazione,large
203055,Datacenter Luxembourg S.A.,large
204198,NCO MONETA (LLC),large
204213,Netmihan Communication Company Ltd,large
204343,Compubyte Limited,large
204601,NovoServe B.V.,large
204643,El Corte Ingles S.A.,large
204706,JSC Kolesa,large
204878,OOO Sovremennye setevye tekhnologii,large
204995,RTB Marketing and Tech Services Ltd,large
205090,FIRST SERVER LIMITED,large
205111,ZOHO Corporation B.V,large
205186,MetaQuotes Ltd,large
205272,Musarubra Germany GmbH,large
205275,ROMARG SRL,large
205282,TILDA PLATFORM CLOUD SERVICES CO. L.L.C,large
205312,OOO Sovremennye setevye tekhnologii,large
205373,Rightmove Group Limited,large
205411,WIIT AG,large
205461,Pole emploi,large
205544,Leaseweb UK Limited,large
205585,Arvan Cloud CDN,large
205820,Unitary enterprise A1,large
206170,Yelles AB,large
206238,Freedom Internet BV,large
206281,Stichting DIGI NL,large
206873,GalaxyStar LLC,large
206955,EVOTOR LLC,large
206980,AntiDDoS Solutions LLC,large
207027,LLC Eximius,large
207104,BiZone LLC,large
207304,Y. Izdeu men Jarnama LLP,large
207333,LLP Kompaniya Hoster.KZ,large
207560,Zubritska Valeriia Nikolaevna,large
207592,Gesellschaft fuer wissenschaftliche Datenverarbeitung...,large
207697,Immobiliare.it S.p.A.,large
207728,EUROHOSTER Ltd.,large
208398,Edge Technology Plus (Yandex),large
208677,Cloud Technologies LLC trading as Cloud.ru,large
208681,Idealo Internet GmbH,large
208981,Data Center LLC,large
209030,Kaspersky Lab AO,large
209150,TH.PAPAMICHAIL VAINAS - G.PSALTAKIS G.P,large
209242,Cloudflare BYOIP Customers,large
209510,NAMESHIELD SAS,large
209622,uPress Inc,large
209626,Enflow B.V.,large
209671,Qrator Labs CZ s.r.o.,large
209684,Action-digital LLC,large
209847,WorkTitans B.V.,large
210079,EuroByte LLC,large
210275,Saudi Information Technology Company CJSC,large
210403,Groupe LWS SARL,large
210756,EdgeCenter LLC,large
210879,Sparteo SAS,large
211143,Azerlotereya Open Joint Stock Company,large
211201,SANS DIJITAL VE INTERAKTIF HIZMETLER TEKNOLOJI YATIRI...,large
211443,SINO WORLDWIDE TRADING LIMITED,large
211609,OKKO LLC,large
212066,Yandex Turkey,large
212098,Jeroen van Brink trading as Infrapod,large
212216,Netafraz Iranian Ltd.,large
212238,Datacamp Limited,large
212531,UAB Interneto vizija,large
212792,Blinkov Egor Igorevich,large
213230,Hetzner Cloud - Ashburn,large
213306,Comtrade System Integration doo Belgrade Serbia,large
213373,IP Connect Inc,large
213980,Net Media Zrt.,large
214036,"Ultahost, Inc.",large
214390,"Wojtek SASU, trading as Gofile",large
215467,Skhron OU,large
216154,CLODO CLOUD SERVICE CO. L.L.C,large
262178,Pontificia Universidad Catolica Madre y Maestra (PUCMM),large
264468,Conselho Nacional de Justiça,large
266031,PRESIDÊNCIA DA REPÚBLICA,large
269346,Secretaria de Estado de Desenvolvimento e Inovacao,large
271354,UNIVERSIDADE FEDERAL DE MINAS GERAIS,large
328014,Rwanda Internet Exchange Point (RINEX) c/o RICTA,large
328174,HomeFind24 (Pty) Ltd t/a Property24,large
393360,"Tyler Technologies, Inc.",large
393457,Hamilton Community Enterprises,large
393471,"FOS Hosting, LLC",large
393942,WiredISP Inc.,large
393952,Service Alberta,large
394396,Listrak,large
394572,"Tyler Technologies, Inc.",large
394714,Data Recognition Corporation,large
395366,"McKinsey & Company, Inc.",large
395409,Neocities,large
395609,Capital One Financial Corporation,large
395717,"Wasabi Technologies, Inc.",large
395954,"Leaseweb USA, Inc.",large
396173,Southwest Airlines Co.,large
396253,"iboss,inc",large
396356,Latitude.sh,large
396367,"Canadian Tire Corporation, LTD",large
396982,Google Cloud Platform,large
396986,"Bytedance, Inc. (TikTok)",large
397273,Render,large
397423,Tier.Net Technologies LLC,large
397497,"Paycom Payroll, LLC",large
398019,Dynu Systems Incorporated,large
398101,"GoDaddy.com, LLC",large
398743,The Nemours Foundation,large
399358,"Anthropic, PBC",large
399482,"Blurb, Inc.",large
399522,"The Producers, Inc.",large
399566,Bigcommerce Inc.,large
399668,e-planning,large
400754,"GoDaddy.com, LLC",large
401044,BlueType LLC,large
401645,Softoria LLC,large
42,"WoodyNet, Inc.",large
187,DNScast,large
378,IUCC - Israel InterUniversity Computation Center,large
721,United States Department of Defense (DoD),large
1120,ACONET,large
1508,U.S. Army Research Lab - H-root,large
1797,Uruguay,large
1850,Internet á Íslandi hf,large
1921,ipcom GmbH,large
1955,KIFU (Governmental Info Tech Development Agency),large
2107,ARNES,large
2116,GLOBALCONNECT AS,large
2149,Cogent - C-root,large
2484,AFNIC (Association Francaise pour le Nommage Internet...,large
2486,AFNIC (Association Francaise pour le Nommage Internet...,large
2500,WIDE Project,large
2515,Japan Network Information Center,large
2561,Egyptian Universities Network (EUN),large
2597,Consiglio Nazionale delle Ricerche,large
2602,Fondation RESTENA,large
2603,NORDUnet,large
2609,Tunisia BackBone AS,large
2907,Science Information Network,large
3130,RGnet OU,large
3132,Red Cientifica Peruana,large
3208,Algerian Academic Research Network,large
3221,Estonian Education and Research Network,large
3233,Institutul National de Cercetare-Dezvoltare in inform...,large
3238,Ålands Telekommunikation Ab,large
3245,Digital Systems Ltd,large
3257,GTT Communications Inc.,large
3320,Deutsche Telekom AG,large
3551,Universidad Tecnologica de Panama,large
3557,ISC - F-root,large
3582,University of Oregon,large
3586,University of the West Indies,large
3661,The Chinese University of Hong Kong,large
3741,Dimension Data,large
4609,Companhia de Telecomunicacoes de Macau SARL,large
4613,Mercantile Office Systems,large
4621,UniNet Thailand,large
4641,The Hong Kong Internet Exchange Limited,large
4780,Digital United Inc.,large
5087,Lanka Communication Services,large
5379,Univerzitet Sv. Kiril i Metodij,large
5408,National Infrastructures for Research and Technology S.A.,large
5538,Institute of Mathematics and Computer Science of University of Latvia,large
5927,United States Department of Defense (DoD),large
6713,Maroc Telecom,large
6968,ZA CENTRAL REGISTRY NPC,large
7500,WIDE Project - M-root,large
7642,DHIVEHI RAAJJEYGE GULHUN PLC,large
8048,"CANTV Servicios, Venezuela",large
8346,SONATEL-AS Autonomous System,large
8365,Man-da.de GmbH,large
8452,Telecom Egypt,large
8473,Bahnhof AB,large
8511,ASIAINFO TE,large
8517,National Academic Network and Information Center,large
8522,Foundation of Research and Technology Hellas,large
8561,Knipp Medien und Kommunikation GmbH,large
8670,University of Sarajevo,large
8680,Sure (Guernsey) Limited,large
8781,Ooredoo Q.S.C.,large
8818,Tusass A/S,large
8895,King Abdul Aziz City for Science and Technology,large
8934,National Information Technology Center,large
8978,Holy See - Vatican City State,large
9264,Academia Sinica,large
9311,HITRON TECHNOLOGY INC.,large
9329,Sri Lanka Telecom Internet,large
9335,National Telecom Public Company Limited,large
9464,Prince of Songkla University (SritrangNET),large
9471,ONATI,large
9484,Mobinet LLC. AS Mobinet Internet Service Provider,large
9735,Hong Kong Domain Name Registration Co. Ltd,large
10094,Unified National Networks,large
10131,Telecom Cook Islands,large
10569,Red CENIAInternet,large
10886,University of Maryland,large
10906,Núcleo de Informação e Coordenação do Ponto BR - NIC.BR,large
11081,United Telecommunication Services (UTS),large
11284,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,large
11644,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,large
11816,SERVICIO DI TELECOMUNICACION DI ARUBA (SETAR) N.V.,large
12008,Vercara (f.k.a Neustar),large
12041,"Afilias, Inc.",large
12046,Malta Internet Foundation,large
12136,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,large
12303,Magyarorszagi Internet Szolgaltatok Tanacsa Tudomanyo...,large
12486,TeleYemen,large
12975,Palestine Telecommunications Company (PALTEL),large
12996,Domeneshop AS,large
13682,Telgua,large
14650,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,large
14813,Columbus Telecommunications (Barbados) Limited,large
14988,Botswana Telecommunications Corporation,large
15083,Infolink Global Corporation,large
15433,Telecom Italia San Marino S.p.A,large
15606,NASK (dns.pl),large
15739,Berytech SCAL,large
15766,Domicilium (IOM) Limited,large
15815,INTRA Network Systems Ltd,large
15924,Vodafone Turkey,large
15964,CAMTEL,large
15975,Hadara Technologies Private Shareholding Company,large
16004,MIX S.r.L. - Milan Internet eXchange,large
16086,DNA Oyj,large
16214,C.E.R.I.S.T.,large
17470,Hutchison Telecommunications Lanka (Private) Limited,large
17494,Bangladesh Telegraph & Telephone Board,large
17709,Asia Pacific Telecom,large
17726,Telecom Cambodia,large
17828,PNG DATACO LTD,large
18001,Dialog Axiata PLC.,large
18024,Bhutan Telecom Ltd,large
18149,"Japan Registry Service Co., Ltd.",large
18200,Office des Postes et Telecommunications New-Caledonia,large
18366,APNIC ANYCAST ASN,large
18865,Intuix LLC,large
19836,Verisign Anycast US 2M,large
20144,ICANN - L-root,large
20294,MTN Uganda,large
20771,Caucasus Online Ltd.,large
20943,Netnod AB,large
21003,General Post and Telecommunication Company (GPTC),large
21282,KazNIC Organization,large
21342,Akamai International B.V.,large
21351,Canal + Telecom SAS,large
21396,NetConnex Broadband Ltd.,large
21556,NASA Ames Research Center - E-root,large
22150,Carrierhouse Corp.,large
22306,eGov Jamaica Limited,large
23596,Korea Internet Security Agency,large
23599,Korea Internet Security Agency,large
23600,Korea Internet Security Agency,large
23634,WIDE Project,large
23673,"Cogetel Online, Cambodia, ISP",large
23774,"Japan Registry Service Co., Ltd.",large
23888,"National Telecommunication Corporation HQ, AS23902,Vietnam Internet network information center (VNNIC) AS23905,Victoria University of Wellington AS24066,Vietnam Internet Network Information Center AS24089,Vietnam Internet Network Information Center AS24149,Internet Domain Name System Beijing Engineering Resra... AS24151,China Internet Network Infomation Center AS24252,Japan Registry Service Co., Ltd.",large
24320,"Railcom - Commercial Center, AS24390,The University of the South Pacific AS24406,China Internet Network Infomation Center AS24409,China Internet Network Infomation Center AS24439,MARSHALL ISLANDS NTA ISP AS AS24691,TogoTelecom, Togo",large
24713,CGI Suomi Oy,large
24722,LLC Babilon-T,large
24757,Ethio telecom,large
24796,NAMEX CONSORZIO,large
25019,Saudi Telecom Company JSC,large
25152,RIPE NCC - K-root,large
25354,Entidad Publica Empresarial Red.es,large
25389,Amaliy Aloqalar Biznesi Ltd.,large
25429,CBINET Burundi,large
25543,"ONATEL (Office National des Telecommunications, PTT)",large
26617,Navega.com S.A.,large
26710,ICANN,large
27661,Network Information Center México,large
28498,Network Information Center México,large
28499,Network Information Center México,large
28500,Network Information Center México,large
28683,SOCIETE BENINOISE DINFRASTRUCTURES NUMERIQUES,large
29067,Hostmaster LLC,large
29216,Netnod - I-root,large
29256,Syrian Telecommunication Private Closed Joint Stock Company,large
29544,Mauritanian Telecommunication Company,large
30844,Liquid Intelligent Technologies,large
30857,"Communications, Space & Technology Commission (Saudi ...",large
30873,Public Telecommunication Corporation,large
30982,CAFE Informatique et telecommunications,large
30985,Orange Mali SA,large
30987,Eritrea Telecommunication Service corporation (EriTel),large
30990,Djibouti Telecom SA,large
31065,Ministry of Communications and Information Technology,large
31391,Israel Internet Association,large
31492,UZSCINET,large
31529,DENIC eG,large
31960,Eduardo Mondlane University,large
33724,VOLICO,large
33788,Kanar Telecommunication (Canar Telecom Co.Ltd),large
35052,ACONET,large
35160,Communications and Media Commission (CMC),large
35819,Etihad Etisalat (Mobily),large
36864,AFRIBONE MALI SA,large
36884,Wana Corporate,large
36924,GVA Cote dIvoire SAS,large
36925,Orange Maroc,large
36938,Nigeria Internet Registration Association,large
36939,Comores Telecom,large
36948,Kenya Network Information Centre (KENIC),large
36958,Cable & Wireless (Seychelles) Ltd,large
36969,Malawi Telecommunications Limited,large
37045,Tanzania Network Information Centre (tzNIC),large
37100,SEACOM Limited,large
37124,Airtel Rwanda Ltd,large
37177,Afrinic Anycast DNS,large
37204,Telone PVT Ltd,large
37313,Ghana Government (Ministry of Communications),large
37327,Network Information Center Madagascar - NIC-MG,large
37385,Societe Nigerienne des Telecommunications (SONITEL),large
37430,VDC Telecom,large
37505,Lesotho Network Information Centre Proprietary,large
37510,Posix Swaziland,large
37517,CV Multimedia SA,large
38064,InternetNZ (.nz tld),large
38229,"Lanka Education & Research Network, NREN",large
38332,.au Domain Administration Ltd,large
38345,Internet Domain Name System Beijing Engineering Resra...,large
38736,Vietnam Internet network information center (VNNIC),large
38737,Vietnam Internet network information center (VNNIC),large
39200,Institute for Research in Fundamental Sciences,large
39279,Information Technology and Cyber Security Service,large
39386,Saudi Telecom Company JSC,large
39839,Punktum dk A/S,large
39840,Netnod AB,large
39871,Netnod AB,large
40945,SAT TELECOMMUNICATIONS LTD,large
41176,Sahara Al Jazeera Network Information Technology Company,large
42298,Ooredoo Q.S.C.,large
42310,IE Domain Registry CLG,large
42385,Join-stock company Internet ExchangeMSK-IX,large
42409,Autoriteti i Komunikimeve Elektronike dhe Postare - AKEP,large
42781,Zajil International Telecom Company KSCC,large
